6Y6K_A	Bandavirus	56763	Bandavirus_6Y6K_A
QNR55331.1	Bandavirus	6587	Bandavirus_QNR55331.1
QNR55333.1	Bandavirus	56763	Bandavirus_QNR55333.1
QNR55336.1	Bandavirus	234	Bandavirus_QNR55336.1
QNR55337.1	Bandavirus	2346	Bandavirus_QNR55337.1
QNR55338.1	Bandavirus	9855	Bandavirus_QNR55338.1
QNR55339.1	Bandavirus	654	Bandavirus_QNR55339.1
QNR55340.1	Bandavirus	522	Bandavirus_QNR55340.1
QNR55341.1	Bandavirus	1771	Bandavirus_QNR55341.1
QNR55342.1	Bandavirus	9	Bandavirus_QNR55342.1
QNR55345.1	Bandavirus	2346	Bandavirus_QNR55345.1
QNR55346.1	Bandavirus	654	Bandavirus_QNR55346.1
QNR55349.1	Bandavirus	9	Bandavirus_QNR55349.1
QNR55350.1	Bandavirus	56763	Bandavirus_QNR55350.1
QNR55352.1	Bandavirus	6587	Bandavirus_QNR55352.1
QNR55353.1	Bandavirus	45437	Bandavirus_QNR55353.1
QNR55354.1	Bandavirus	9	Bandavirus_QNR55354.1
QNR55355.1	Bandavirus	6587	Bandavirus_QNR55355.1
QNR55356.1	Bandavirus	56763	Bandavirus_QNR55356.1
QNR55358.1	Bandavirus	56763	Bandavirus_QNR55358.1
QNR55360.1	Bandavirus	9855	Bandavirus_QNR55360.1
QNR55361.1	Bandavirus	1771	Bandavirus_QNR55361.1
QNR55362.1	Bandavirus	654	Bandavirus_QNR55362.1
QNR55363.2	Bandavirus	9	Bandavirus_QNR55363.2
QNR55364.1	Bandavirus	654	Bandavirus_QNR55364.1
QNR55365.1	Bandavirus	234	Bandavirus_QNR55365.1
QNR55366.1	Bandavirus	522	Bandavirus_QNR55366.1
QNR55367.1	Bandavirus	56763	Bandavirus_QNR55367.1
QNR55370.1	Bandavirus	56763	Bandavirus_QNR55370.1
QNR55371.1	Bandavirus	9855	Bandavirus_QNR55371.1
QNR55377.1	Bandavirus	56763	Bandavirus_QNR55377.1
QNR55379.1	Bandavirus	2346	Bandavirus_QNR55379.1
QNR55382.1	Bandavirus	9	Bandavirus_QNR55382.1
QNR55383.1	Bandavirus	1771	Bandavirus_QNR55383.1
QNR55384.1	Bandavirus	9	Bandavirus_QNR55384.1
QNR55386.1	Bandavirus	234	Bandavirus_QNR55386.1
QNR55387.1	Bandavirus	654	Bandavirus_QNR55387.1
QNR55388.1	Bandavirus	6587	Bandavirus_QNR55388.1
QNR55390.1	Bandavirus	6587	Bandavirus_QNR55390.1
QNR55392.1	Bandavirus	9	Bandavirus_QNR55392.1
QNR55393.1	Bandavirus	2346	Bandavirus_QNR55393.1
QNR55394.1	Bandavirus	654	Bandavirus_QNR55394.1
QNR55395.1	Bandavirus	9	Bandavirus_QNR55395.1
QNR55396.1	Bandavirus	654	Bandavirus_QNR55396.1
QNR55397.1	Bandavirus	6587	Bandavirus_QNR55397.1
QNR55398.2	Bandavirus	1771	Bandavirus_QNR55398.2
QNR55399.2	Bandavirus	1771	Bandavirus_QNR55399.2
QNR55400.1	Bandavirus	9855	Bandavirus_QNR55400.1
QNR55401.1	Bandavirus	1771	Bandavirus_QNR55401.1
QNR55402.1	Bandavirus	1771	Bandavirus_QNR55402.1
QNR55403.1	Bandavirus	9	Bandavirus_QNR55403.1
QNR55404.1	Bandavirus	654	Bandavirus_QNR55404.1
QNR55406.1	Bandavirus	9	Bandavirus_QNR55406.1
QNR55408.1	Bandavirus	654	Bandavirus_QNR55408.1
QNR55411.1	Bandavirus	2346	Bandavirus_QNR55411.1
QNR55412.1	Bandavirus	522	Bandavirus_QNR55412.1
QNR55414.1	Bandavirus	45437	Bandavirus_QNR55414.1
QNR55416.2	Bandavirus	6587	Bandavirus_QNR55416.2
QNR55418.1	Bandavirus	9	Bandavirus_QNR55418.1
QNR55419.1	Bandavirus	9	Bandavirus_QNR55419.1
QNR55423.1	Bandavirus	2346	Bandavirus_QNR55423.1
QNR55424.1	Bandavirus	1771	Bandavirus_QNR55424.1
QNR55426.1	Bandavirus	1771	Bandavirus_QNR55426.1
QNR55427.1	Bandavirus	1771	Bandavirus_QNR55427.1
QNR55429.1	Bandavirus	654	Bandavirus_QNR55429.1
QNR55430.1	Bandavirus	56763	Bandavirus_QNR55430.1
QNR55432.1	Bandavirus	1771	Bandavirus_QNR55432.1
QNR55433.1	Bandavirus	9	Bandavirus_QNR55433.1
QNR55434.1	Bandavirus	6587	Bandavirus_QNR55434.1
QNR55435.1	Bandavirus	6587	Bandavirus_QNR55435.1
QNR55436.1	Bandavirus	9	Bandavirus_QNR55436.1
QNR55438.1	Bandavirus	6587	Bandavirus_QNR55438.1
QNR55439.1	Bandavirus	56763	Bandavirus_QNR55439.1
QNR55440.1	Bandavirus	522	Bandavirus_QNR55440.1
QNR55441.1	Bandavirus	56763	Bandavirus_QNR55441.1
QNR55442.1	Bandavirus	9855	Bandavirus_QNR55442.1
QNR55443.1	Bandavirus	56763	Bandavirus_QNR55443.1
QNR55445.1	Bandavirus	1771	Bandavirus_QNR55445.1
QNR55448.1	Bandavirus	6587	Bandavirus_QNR55448.1
QNR55450.1	Bandavirus	1771	Bandavirus_QNR55450.1
QNR55453.2	Bandavirus	56763	Bandavirus_QNR55453.2
QNR55454.1	Bandavirus	45437	Bandavirus_QNR55454.1
QNR55456.1	Bandavirus	56763	Bandavirus_QNR55456.1
QNR55457.2	Bandavirus	6587	Bandavirus_QNR55457.2
QNR55459.1	Bandavirus	654	Bandavirus_QNR55459.1
QNR55460.1	Bandavirus	9855	Bandavirus_QNR55460.1
QNR55461.1	Bandavirus	56763	Bandavirus_QNR55461.1
QNR55463.1	Bandavirus	9	Bandavirus_QNR55463.1
QNR55464.2	Bandavirus	9855	Bandavirus_QNR55464.2
QNR55465.1	Bandavirus	9	Bandavirus_QNR55465.1
QNR55467.1	Bandavirus	6587	Bandavirus_QNR55467.1
QNR55470.1	Bandavirus	1771	Bandavirus_QNR55470.1
QNR55472.1	Bandavirus	9855	Bandavirus_QNR55472.1
QNR55478.2	Bandavirus	45437	Bandavirus_QNR55478.2
QNR55479.2	Bandavirus	6587	Bandavirus_QNR55479.2
QNR55486.1	Bandavirus	56763	Bandavirus_QNR55486.1
QNR55487.1	Bandavirus	654	Bandavirus_QNR55487.1
QNR55488.1	Bandavirus	522	Bandavirus_QNR55488.1
QNR55489.1	Bandavirus	45437	Bandavirus_QNR55489.1
QNR55492.1	Bandavirus	9	Bandavirus_QNR55492.1
QNR55496.1	Bandavirus	234	Bandavirus_QNR55496.1
QNR55499.1	Bandavirus	234	Bandavirus_QNR55499.1
QNR55502.1	Bandavirus	45437	Bandavirus_QNR55502.1
QNR55503.1	Bandavirus	9	Bandavirus_QNR55503.1
QNR55504.1	Bandavirus	522	Bandavirus_QNR55504.1
QOW38077.1	Bandavirus	522	Bandavirus_QOW38077.1
QPF77280.1	Bandavirus	2346	Bandavirus_QPF77280.1
QPF77282.1	Bandavirus	56763	Bandavirus_QPF77282.1
QPF77283.1	Bandavirus	522	Bandavirus_QPF77283.1
QPF77286.1	Bandavirus	522	Bandavirus_QPF77286.1
QPF77287.1	Bandavirus	45437	Bandavirus_QPF77287.1
QPF77288.1	Bandavirus	6587	Bandavirus_QPF77288.1
QPF77289.1	Bandavirus	522	Bandavirus_QPF77289.1
QPF77290.1	Bandavirus	9855	Bandavirus_QPF77290.1
QPF77291.1	Bandavirus	234	Bandavirus_QPF77291.1
QPF77292.1	Bandavirus	45437	Bandavirus_QPF77292.1
QPF77293.1	Bandavirus	1771	Bandavirus_QPF77293.1
QPF77294.1	Bandavirus	2346	Bandavirus_QPF77294.1
QPF77296.1	Bandavirus	234	Bandavirus_QPF77296.1
QPF77297.1	Bandavirus	56763	Bandavirus_QPF77297.1
QPF77298.1	Bandavirus	56763	Bandavirus_QPF77298.1
QPF77299.1	Bandavirus	234	Bandavirus_QPF77299.1
QPF77300.1	Bandavirus	234	Bandavirus_QPF77300.1
QPF77301.1	Bandavirus	45437	Bandavirus_QPF77301.1
QPF77302.1	Bandavirus	234	Bandavirus_QPF77302.1
QPF77303.1	Bandavirus	56763	Bandavirus_QPF77303.1
QPF77305.1	Bandavirus	56763	Bandavirus_QPF77305.1
QPF77306.1	Bandavirus	2346	Bandavirus_QPF77306.1
QPF77307.1	Bandavirus	522	Bandavirus_QPF77307.1
QPF77308.1	Bandavirus	56763	Bandavirus_QPF77308.1
QPF77309.1	Bandavirus	654	Bandavirus_QPF77309.1
QPF77310.1	Bandavirus	45437	Bandavirus_QPF77310.1
QPF77311.1	Bandavirus	654	Bandavirus_QPF77311.1
QPF77313.1	Bandavirus	2346	Bandavirus_QPF77313.1
QPF77314.1	Bandavirus	234	Bandavirus_QPF77314.1
QPF77316.1	Bandavirus	234	Bandavirus_QPF77316.1
QPF77317.1	Bandavirus	654	Bandavirus_QPF77317.1
QPF77318.1	Bandavirus	2346	Bandavirus_QPF77318.1
QPF77320.1	Bandavirus	45437	Bandavirus_QPF77320.1
QPF77321.1	Bandavirus	9855	Bandavirus_QPF77321.1
QQJ41988.1	Bandavirus	1771	Bandavirus_QQJ41988.1
QQJ41992.1	Bandavirus	9	Bandavirus_QQJ41992.1
QQJ41996.1	Bandavirus	234	Bandavirus_QQJ41996.1
QQJ42000.1	Bandavirus	1771	Bandavirus_QQJ42000.1
QQJ42004.1	Bandavirus	9855	Bandavirus_QQJ42004.1
QQJ42008.1	Bandavirus	1771	Bandavirus_QQJ42008.1
QQZ00222.1	Bandavirus	6587	Bandavirus_QQZ00222.1
QQZ00223.1	Bandavirus	522	Bandavirus_QQZ00223.1
QQZ00224.1	Bandavirus	9855	Bandavirus_QQZ00224.1
QQZ00225.1	Bandavirus	6587	Bandavirus_QQZ00225.1
QQZ00226.1	Bandavirus	234	Bandavirus_QQZ00226.1
QQZ00227.1	Bandavirus	45437	Bandavirus_QQZ00227.1
QQZ00228.1	Bandavirus	56763	Bandavirus_QQZ00228.1
QQZ00229.1	Bandavirus	522	Bandavirus_QQZ00229.1
QQZ00231.1	Bandavirus	9	Bandavirus_QQZ00231.1
QQZ00232.1	Bandavirus	654	Bandavirus_QQZ00232.1
QQZ00233.1	Bandavirus	234	Bandavirus_QQZ00233.1
QQZ00234.1	Bandavirus	9855	Bandavirus_QQZ00234.1
QQZ00235.1	Bandavirus	654	Bandavirus_QQZ00235.1
QQZ00254.1	Bandavirus	9855	Bandavirus_QQZ00254.1
QQZ00256.1	Bandavirus	1771	Bandavirus_QQZ00256.1
QQZ00257.1	Bandavirus	45437	Bandavirus_QQZ00257.1
QQZ00258.1	Bandavirus	2346	Bandavirus_QQZ00258.1
QQZ00259.1	Bandavirus	56763	Bandavirus_QQZ00259.1
QQZ00261.1	Bandavirus	6587	Bandavirus_QQZ00261.1
QQZ00263.1	Bandavirus	6587	Bandavirus_QQZ00263.1
QQZ00264.1	Bandavirus	9	Bandavirus_QQZ00264.1
QQZ00266.1	Bandavirus	9855	Bandavirus_QQZ00266.1
QVD38655.1	Bandavirus	1771	Bandavirus_QVD38655.1
QVD38656.1	Bandavirus	56763	Bandavirus_QVD38656.1
QVD38657.1	Bandavirus	2346	Bandavirus_QVD38657.1
QVD38658.1	Bandavirus	56763	Bandavirus_QVD38658.1
QVD38659.1	Bandavirus	9855	Bandavirus_QVD38659.1
QVD38660.1	Bandavirus	45437	Bandavirus_QVD38660.1
QVD38661.1	Bandavirus	9	Bandavirus_QVD38661.1
QVD38662.1	Bandavirus	2346	Bandavirus_QVD38662.1
QVD38663.1	Bandavirus	56763	Bandavirus_QVD38663.1
QVD38664.1	Bandavirus	654	Bandavirus_QVD38664.1
QVD38665.1	Bandavirus	45437	Bandavirus_QVD38665.1
QVD38666.1	Bandavirus	6587	Bandavirus_QVD38666.1
QVD38667.1	Bandavirus	1771	Bandavirus_QVD38667.1
QVD38668.1	Bandavirus	9855	Bandavirus_QVD38668.1
QVD38669.1	Bandavirus	45437	Bandavirus_QVD38669.1
QVD38670.1	Bandavirus	9	Bandavirus_QVD38670.1
QVD38671.1	Bandavirus	9	Bandavirus_QVD38671.1
QVD38672.1	Bandavirus	522	Bandavirus_QVD38672.1
QVD38673.1	Bandavirus	1771	Bandavirus_QVD38673.1
QVD38674.1	Bandavirus	6587	Bandavirus_QVD38674.1
QVD38675.1	Bandavirus	522	Bandavirus_QVD38675.1
QVD38677.1	Bandavirus	6587	Bandavirus_QVD38677.1
QVD38679.1	Bandavirus	654	Bandavirus_QVD38679.1
QVD38680.1	Bandavirus	654	Bandavirus_QVD38680.1
QVD38681.1	Bandavirus	2346	Bandavirus_QVD38681.1
QVD38682.1	Bandavirus	9	Bandavirus_QVD38682.1
QVD38683.1	Bandavirus	56763	Bandavirus_QVD38683.1
QXN54690.1	Bandavirus	56763	Bandavirus_QXN54690.1
QXN54694.1	Bandavirus	234	Bandavirus_QXN54694.1
QXO33762.1	Bandavirus	234	Bandavirus_QXO33762.1
QXW15212.1	Bandavirus	522	Bandavirus_QXW15212.1
QXW15216.1	Bandavirus	9	Bandavirus_QXW15216.1
QXW15220.1	Bandavirus	6587	Bandavirus_QXW15220.1
UDE22461.1	Bandavirus	9855	Bandavirus_UDE22461.1
UGM45812.1	Bandavirus	9	Bandavirus_UGM45812.1
UNP61850.1	Bandavirus	6587	Bandavirus_UNP61850.1
UNP61851.1	Bandavirus	9855	Bandavirus_UNP61851.1
UNP61852.1	Bandavirus	2346	Bandavirus_UNP61852.1
UNP61854.1	Bandavirus	9	Bandavirus_UNP61854.1
UNP61855.1	Bandavirus	45437	Bandavirus_UNP61855.1
UNP61857.1	Bandavirus	9	Bandavirus_UNP61857.1
UNP61860.1	Bandavirus	522	Bandavirus_UNP61860.1
UNP61861.1	Bandavirus	56763	Bandavirus_UNP61861.1
UNP61863.1	Bandavirus	522	Bandavirus_UNP61863.1
USH07818.1	Bandavirus	1771	Bandavirus_USH07818.1
USH07819.1	Bandavirus	9855	Bandavirus_USH07819.1
USH07820.1	Bandavirus	9855	Bandavirus_USH07820.1
USH07822.1	Bandavirus	654	Bandavirus_USH07822.1
USH07823.1	Bandavirus	56763	Bandavirus_USH07823.1
USH07824.1	Bandavirus	2346	Bandavirus_USH07824.1
USH07828.1	Bandavirus	1771	Bandavirus_USH07828.1
USH07830.1	Bandavirus	1771	Bandavirus_USH07830.1
USH07832.1	Bandavirus	234	Bandavirus_USH07832.1
USH07833.1	Bandavirus	6587	Bandavirus_USH07833.1
USH07835.1	Bandavirus	9855	Bandavirus_USH07835.1
USH07837.1	Bandavirus	654	Bandavirus_USH07837.1
USH07843.1	Bandavirus	9	Bandavirus_USH07843.1
USH07844.1	Bandavirus	654	Bandavirus_USH07844.1
USH07845.1	Bandavirus	9	Bandavirus_USH07845.1
USH07847.1	Bandavirus	1771	Bandavirus_USH07847.1
USH07849.1	Bandavirus	522	Bandavirus_USH07849.1
USH07850.1	Bandavirus	654	Bandavirus_USH07850.1
USH07854.1	Bandavirus	522	Bandavirus_USH07854.1
USH07858.1	Bandavirus	522	Bandavirus_USH07858.1
USH07859.1	Bandavirus	9855	Bandavirus_USH07859.1
USH07864.1	Bandavirus	6587	Bandavirus_USH07864.1
USH07867.1	Bandavirus	2346	Bandavirus_USH07867.1
USH07869.1	Bandavirus	9855	Bandavirus_USH07869.1
USH07872.1	Bandavirus	56763	Bandavirus_USH07872.1
USH07873.1	Bandavirus	9	Bandavirus_USH07873.1
USH07876.1	Bandavirus	45437	Bandavirus_USH07876.1
USH07881.1	Bandavirus	654	Bandavirus_USH07881.1
USH07882.1	Bandavirus	56763	Bandavirus_USH07882.1
USH07883.1	Bandavirus	234	Bandavirus_USH07883.1
USH07884.1	Bandavirus	522	Bandavirus_USH07884.1
USH07886.1	Bandavirus	1771	Bandavirus_USH07886.1
USH07889.1	Bandavirus	56763	Bandavirus_USH07889.1
USH07890.1	Bandavirus	234	Bandavirus_USH07890.1
USH07891.1	Bandavirus	234	Bandavirus_USH07891.1
USH07892.1	Bandavirus	9855	Bandavirus_USH07892.1
USH07893.1	Bandavirus	9855	Bandavirus_USH07893.1
USH07897.1	Bandavirus	654	Bandavirus_USH07897.1
USH07899.1	Bandavirus	9855	Bandavirus_USH07899.1
USH07901.1	Bandavirus	2346	Bandavirus_USH07901.1
USH07902.1	Bandavirus	9855	Bandavirus_USH07902.1
USH07911.1	Bandavirus	654	Bandavirus_USH07911.1
USH07912.1	Bandavirus	2346	Bandavirus_USH07912.1
USH07913.1	Bandavirus	654	Bandavirus_USH07913.1
USH07920.1	Bandavirus	45437	Bandavirus_USH07920.1
USH07924.1	Bandavirus	522	Bandavirus_USH07924.1
USH07927.1	Bandavirus	654	Bandavirus_USH07927.1
USH07928.1	Bandavirus	6587	Bandavirus_USH07928.1
USH07930.1	Bandavirus	9855	Bandavirus_USH07930.1
USH07931.1	Bandavirus	1771	Bandavirus_USH07931.1
USH07932.1	Bandavirus	9	Bandavirus_USH07932.1
USH07933.1	Bandavirus	2346	Bandavirus_USH07933.1
USH07936.1	Bandavirus	522	Bandavirus_USH07936.1
USH07939.1	Bandavirus	1771	Bandavirus_USH07939.1
USH07941.1	Bandavirus	9855	Bandavirus_USH07941.1
USH07942.1	Bandavirus	45437	Bandavirus_USH07942.1
USH07943.1	Bandavirus	56763	Bandavirus_USH07943.1
USH07945.1	Bandavirus	2346	Bandavirus_USH07945.1
USH07951.1	Bandavirus	6587	Bandavirus_USH07951.1
USH07952.1	Bandavirus	9	Bandavirus_USH07952.1
USH07953.1	Bandavirus	9	Bandavirus_USH07953.1
USH07956.1	Bandavirus	1771	Bandavirus_USH07956.1
USH07957.1	Bandavirus	2346	Bandavirus_USH07957.1
USH07959.1	Bandavirus	9855	Bandavirus_USH07959.1
USH07960.1	Bandavirus	6587	Bandavirus_USH07960.1
USH07964.1	Bandavirus	45437	Bandavirus_USH07964.1
USH07967.1	Bandavirus	45437	Bandavirus_USH07967.1
USH07969.1	Bandavirus	1771	Bandavirus_USH07969.1
USH07970.1	Bandavirus	654	Bandavirus_USH07970.1
USH07973.1	Bandavirus	56763	Bandavirus_USH07973.1
USH07974.1	Bandavirus	522	Bandavirus_USH07974.1
USH07975.1	Bandavirus	654	Bandavirus_USH07975.1
USH07976.1	Bandavirus	234	Bandavirus_USH07976.1
USH07978.1	Bandavirus	2346	Bandavirus_USH07978.1
USH07979.1	Bandavirus	654	Bandavirus_USH07979.1
USH07980.1	Bandavirus	522	Bandavirus_USH07980.1
USH07981.1	Bandavirus	56763	Bandavirus_USH07981.1
USH07989.1	Bandavirus	9855	Bandavirus_USH07989.1
USH07991.1	Bandavirus	522	Bandavirus_USH07991.1
USH07993.1	Bandavirus	654	Bandavirus_USH07993.1
USH07994.1	Bandavirus	56763	Bandavirus_USH07994.1
USH07995.1	Bandavirus	45437	Bandavirus_USH07995.1
USH07996.1	Bandavirus	522	Bandavirus_USH07996.1
USH07999.1	Bandavirus	2346	Bandavirus_USH07999.1
USH08002.1	Bandavirus	654	Bandavirus_USH08002.1
USH08003.1	Bandavirus	2346	Bandavirus_USH08003.1
USH08004.1	Bandavirus	522	Bandavirus_USH08004.1
USH08008.1	Bandavirus	45437	Bandavirus_USH08008.1
USH08011.1	Bandavirus	6587	Bandavirus_USH08011.1
USH08012.1	Bandavirus	9855	Bandavirus_USH08012.1
USH08014.1	Bandavirus	234	Bandavirus_USH08014.1
USH08015.1	Bandavirus	9	Bandavirus_USH08015.1
USH08017.1	Bandavirus	522	Bandavirus_USH08017.1
USH08026.1	Bandavirus	522	Bandavirus_USH08026.1
USH08029.1	Bandavirus	9855	Bandavirus_USH08029.1
USH08036.1	Bandavirus	2346	Bandavirus_USH08036.1
USH08039.1	Bandavirus	2346	Bandavirus_USH08039.1
USH08041.1	Bandavirus	234	Bandavirus_USH08041.1
USH08044.1	Bandavirus	6587	Bandavirus_USH08044.1
USH08045.1	Bandavirus	45437	Bandavirus_USH08045.1
USH08048.1	Bandavirus	9855	Bandavirus_USH08048.1
USH08054.1	Bandavirus	56763	Bandavirus_USH08054.1
USH08055.1	Bandavirus	654	Bandavirus_USH08055.1
USH08058.1	Bandavirus	45437	Bandavirus_USH08058.1
USH08061.1	Bandavirus	45437	Bandavirus_USH08061.1
USH08064.1	Bandavirus	6587	Bandavirus_USH08064.1
USH08066.1	Bandavirus	654	Bandavirus_USH08066.1
USH08067.1	Bandavirus	9	Bandavirus_USH08067.1
USH08070.1	Bandavirus	6587	Bandavirus_USH08070.1
USH08075.1	Bandavirus	1771	Bandavirus_USH08075.1
USH08077.1	Bandavirus	56763	Bandavirus_USH08077.1
USH08079.1	Bandavirus	654	Bandavirus_USH08079.1
USH08080.1	Bandavirus	6587	Bandavirus_USH08080.1
USH08085.1	Bandavirus	1771	Bandavirus_USH08085.1
USH08089.1	Bandavirus	522	Bandavirus_USH08089.1
USH08090.1	Bandavirus	522	Bandavirus_USH08090.1
USH08095.1	Bandavirus	234	Bandavirus_USH08095.1
USH08098.1	Bandavirus	6587	Bandavirus_USH08098.1
USH08101.1	Bandavirus	9855	Bandavirus_USH08101.1
USH08102.1	Bandavirus	654	Bandavirus_USH08102.1
USH08107.1	Bandavirus	9855	Bandavirus_USH08107.1
USH08115.1	Bandavirus	56763	Bandavirus_USH08115.1
USH08118.1	Bandavirus	9855	Bandavirus_USH08118.1
USH08121.1	Bandavirus	9855	Bandavirus_USH08121.1
USH08123.1	Bandavirus	6587	Bandavirus_USH08123.1
USH08124.1	Bandavirus	522	Bandavirus_USH08124.1
USH08125.1	Bandavirus	45437	Bandavirus_USH08125.1
USH08129.1	Bandavirus	2346	Bandavirus_USH08129.1
USH08133.1	Bandavirus	56763	Bandavirus_USH08133.1
USH08134.1	Bandavirus	522	Bandavirus_USH08134.1
USH08135.1	Bandavirus	234	Bandavirus_USH08135.1
USH08136.1	Bandavirus	6587	Bandavirus_USH08136.1
USH08137.1	Bandavirus	1771	Bandavirus_USH08137.1
USH08141.1	Bandavirus	45437	Bandavirus_USH08141.1
USH08145.1	Bandavirus	522	Bandavirus_USH08145.1
USH08149.1	Bandavirus	56763	Bandavirus_USH08149.1
USH08150.1	Bandavirus	56763	Bandavirus_USH08150.1
USH08154.1	Bandavirus	654	Bandavirus_USH08154.1
USH08155.1	Bandavirus	234	Bandavirus_USH08155.1
USH08156.1	Bandavirus	654	Bandavirus_USH08156.1
USH08158.1	Bandavirus	6587	Bandavirus_USH08158.1
USH08162.1	Bandavirus	2346	Bandavirus_USH08162.1
USH08163.1	Bandavirus	56763	Bandavirus_USH08163.1
USH08166.1	Bandavirus	56763	Bandavirus_USH08166.1
USH08168.1	Bandavirus	9855	Bandavirus_USH08168.1
USH08171.1	Bandavirus	654	Bandavirus_USH08171.1
USH08173.1	Bandavirus	9	Bandavirus_USH08173.1
USH08174.1	Bandavirus	9	Bandavirus_USH08174.1
USH08175.1	Bandavirus	1771	Bandavirus_USH08175.1
USH08176.1	Bandavirus	2346	Bandavirus_USH08176.1
USH08177.1	Bandavirus	2346	Bandavirus_USH08177.1
USH08179.1	Bandavirus	6587	Bandavirus_USH08179.1
USH08182.1	Bandavirus	1771	Bandavirus_USH08182.1
USH08183.1	Bandavirus	234	Bandavirus_USH08183.1
USH08184.1	Bandavirus	522	Bandavirus_USH08184.1
USH08187.1	Bandavirus	1771	Bandavirus_USH08187.1
USH08188.1	Bandavirus	6587	Bandavirus_USH08188.1
USH08192.1	Bandavirus	45437	Bandavirus_USH08192.1
USH08195.1	Bandavirus	9	Bandavirus_USH08195.1
USH08196.1	Bandavirus	45437	Bandavirus_USH08196.1
USH08202.1	Bandavirus	9	Bandavirus_USH08202.1
USH08203.1	Bandavirus	2346	Bandavirus_USH08203.1
USH08205.1	Bandavirus	522	Bandavirus_USH08205.1
USH08208.1	Bandavirus	56763	Bandavirus_USH08208.1
USH08211.1	Bandavirus	56763	Bandavirus_USH08211.1
USH08212.1	Bandavirus	1771	Bandavirus_USH08212.1
USH08214.1	Bandavirus	45437	Bandavirus_USH08214.1
USH08220.1	Bandavirus	2346	Bandavirus_USH08220.1
USH08222.1	Bandavirus	6587	Bandavirus_USH08222.1
USH08223.1	Bandavirus	56763	Bandavirus_USH08223.1
USH08228.1	Bandavirus	1771	Bandavirus_USH08228.1
USH08229.1	Bandavirus	45437	Bandavirus_USH08229.1
